random_ID,surf_ID,age_category,sex,ethnicity,highest_qualification,weekly_hours,weekly_income
9844,1,50,F,european/pakeha,bachelor or higher,39,760
9845,1,60,F,european/pakeha,no qual,40,350
9846,1,45,F,european/pakeha,vocational/trade,28,710
9847,1,45,M,european/pakeha,school,25,550
9848,1,50,F,european/pakeha,no qual,46,800
9849,1,40,F,maori combination,vocational/trade,41,640
9850,1,35,F,other,vocational/trade,40,790
9851,1,35,F,european/pakeha,vocational/trade,53,610
9852,1,25,F,other,post-school,30,260
9853,1,45,F,pacific,no qual,18,260
9854,1,45,F,european/pakeha,bachelor or higher,100,1500
9855,1,40,F,european/pakeha,bachelor or higher,43,1190
9856,1,45,M,other,vocational/trade,40,550
9857,1,45,M,non-maori combination,vocational/trade,63,910
9858,1,55,M,european/pakeha,vocational/trade,40,1020
9859,1,35,F,european/pakeha,post-school,26,280
9860,1,35,F,european/pakeha,vocational/trade,37,850
9861,1,35,F,other,school,10,520
9862,1,40,F,european/pakeha,vocational/trade,40,420
9863,1,30,M,european/pakeha,school,25,1340
9864,1,35,F,pacific,no qual,48,470
9865,1,40,F,european/pakeha,post-school,25,580
9866,1,50,F,other,vocational/trade,30,590
9867,1,45,F,european/pakeha,no qual,7,150
9868,1,45,M,european/pakeha,bachelor or higher,60,1200
9869,1,25,F,european/pakeha,bachelor or higher,37,770
9870,1,25,F,european/pakeha,vocational/trade,12,760
9871,1,25,F,european/pakeha,bachelor or higher,40,500
9872,1,55,F,european/pakeha,no qual,30,500
9873,1,25,M,maori,vocational/trade,32,830
9874,1,45,F,european/pakeha,vocational/trade,38,720
9875,1,55,M,maori,vocational/trade,40,540
9876,1,45,M,european/pakeha,bachelor or higher,40,810
9877,1,30,F,other,bachelor or higher,27,390
9878,1,35,M,european/pakeha,school,40,1090
9879,1,55,F,pacific,vocational/trade,35,300
9880,1,35,M,pacific,school,29,410
9881,1,30,M,european/pakeha,school,50,2980
9882,1,30,M,european/pakeha,school,38,780
9883,1,50,F,european/pakeha,school,33,350
9884,1,40,M,european/pakeha,school,45,840
9885,1,30,M,maori,vocational/trade,40,1070
9886,1,45,M,european/pakeha,vocational/trade,40,450
9887,1,35,M,maori,no qual,35,540
9888,1,30,M,european/pakeha,bachelor or higher,57,1420
9889,1,25,M,european/pakeha,vocational/trade,34,620
9890,1,60,M,other,school,46,790
9891,1,45,M,european/pakeha,vocational/trade,70,580
9892,1,25,M,european/pakeha,bachelor or higher,33,720
9893,1,55,M,european/pakeha,vocational/trade,41,1660
9894,1,45,F,european/pakeha,vocational/trade,30,480
9895,1,45,F,european/pakeha,school,38,840
9896,1,55,F,european/pakeha,post-school,15,130
9897,1,30,M,european/pakeha,no qual,40,450
9898,1,35,F,european/pakeha,school,5,20
9899,1,30,M,european/pakeha,no qual,99,920
9900,1,35,F,european/pakeha,school,30,340
9901,1,50,M,european/pakeha,school,50,760
9902,1,30,M,maori,no qual,51,610
9903,1,35,F,other,bachelor or higher,48,1760
9904,1,35,F,european/pakeha,post-school,23,330
9905,1,55,M,other,bachelor or higher,66,1350
9906,1,50,M,maori,vocational/trade,46,1060
9907,1,45,M,pacific,school,40,390
9908,1,50,F,european/pakeha,no qual,15,200
9909,1,50,F,european/pakeha,post-school,28,250
9910,1,50,F,european/pakeha,school,76,650
9911,1,40,F,european/pakeha,vocational/trade,30,600
9912,1,50,F,european/pakeha,school,38,730
9913,1,45,M,pacific,school,29,520
9914,1,30,M,maori combination,vocational/trade,69,1000
9915,1,35,M,maori,no qual,50,770
9916,1,45,F,european/pakeha,no qual,10,410
9917,1,45,F,european/pakeha,vocational/trade,16,190
9918,1,45,F,european/pakeha,vocational/trade,40,640
9919,1,35,F,european/pakeha,post-school,40,660
9920,1,25,F,maori combination,school,0,410
9921,1,40,M,maori,no qual,27,380
9922,1,55,M,european/pakeha,vocational/trade,40,1110
9923,1,25,F,maori,vocational/trade,23,660
9924,1,50,M,european/pakeha,post-school,42,860
9925,1,35,M,other,post-school,70,1010
9926,1,25,M,non-maori combination,bachelor or higher,27,550
9927,1,25,F,european/pakeha,vocational/trade,44,470
9928,1,45,F,maori,no qual,40,710
9929,1,50,M,maori,post-school,43,1560
9930,1,45,M,european/pakeha,vocational/trade,40,610
9931,1,50,M,european/pakeha,post-school,72,610
9932,1,35,F,european/pakeha,school,38,300
9933,1,30,F,european/pakeha,post-school,20,430
9934,1,25,M,european/pakeha,school,40,570
9935,1,35,F,european/pakeha,bachelor or higher,23,390
9936,1,45,F,european/pakeha,post-school,21,60
9937,1,45,M,european/pakeha,bachelor or higher,60,1100
9938,1,35,F,european/pakeha,school,40,660
9939,1,60,F,european/pakeha,school,40,1050
9940,1,25,M,european/pakeha,vocational/trade,44,700
9941,1,30,M,european/pakeha,vocational/trade,32,950
9942,1,50,M,maori,vocational/trade,40,920
9943,1,45,M,european/pakeha,vocational/trade,40,680
9944,1,35,M,european/pakeha,vocational/trade,40,720
9945,1,60,M,european/pakeha,post-school,47,850
9946,1,35,M,european/pakeha,no qual,30,380
9947,1,55,F,european/pakeha,vocational/trade,18,150
9948,1,25,F,european/pakeha,vocational/trade,33,290
9949,1,25,F,european/pakeha,school,39,880
9950,1,55,M,european/pakeha,vocational/trade,69,1010
9951,1,35,M,european/pakeha,bachelor or higher,50,1740
9952,1,30,M,pacific,school,40,480
9953,1,35,M,european/pakeha,vocational/trade,68,850
9954,1,25,F,european/pakeha,vocational/trade,8,500
9955,1,30,M,european/pakeha,post-school,50,990
9956,1,60,M,european/pakeha,no qual,13,160
9957,1,25,F,european/pakeha,school,37,610
9958,1,30,M,european/pakeha,no qual,49,970
9959,1,40,F,european/pakeha,school,25,290
9960,1,50,F,maori,bachelor or higher,52,740
9961,1,35,M,european/pakeha,vocational/trade,54,1020
9962,1,45,F,european/pakeha,vocational/trade,40,400
9963,1,35,F,european/pakeha,school,41,500
9964,1,50,M,european/pakeha,no qual,8,60
9965,1,25,F,european/pakeha,vocational/trade,37,560
9966,1,35,M,european/pakeha,bachelor or higher,55,1080
9967,1,40,F,european/pakeha,post-school,40,880
9968,1,35,M,european/pakeha,vocational/trade,58,760
9969,1,40,F,european/pakeha,school,23,520
9970,1,30,F,european/pakeha,school,40,480
9971,1,45,F,other,bachelor or higher,30,560
9972,1,45,M,pacific,no qual,34,580
9973,1,35,F,other,post-school,28,360
9974,1,60,F,european/pakeha,vocational/trade,17,390
9975,1,35,F,european/pakeha,school,34,720
9976,1,45,F,european/pakeha,vocational/trade,37,690
9977,1,55,M,european/pakeha,vocational/trade,50,710
9978,1,50,M,maori,no qual,40,630
9979,1,40,M,european/pakeha,vocational/trade,40,840
9980,1,55,M,european/pakeha,vocational/trade,45,740
9981,1,35,F,european/pakeha,vocational/trade,23,490
9982,1,50,M,european/pakeha,bachelor or higher,44,1030
9983,1,40,M,european/pakeha,school,36,550
9984,1,40,M,european/pakeha,vocational/trade,45,330
9985,1,55,F,european/pakeha,no qual,5,50
9986,1,45,F,european/pakeha,vocational/trade,40,1490
9987,1,25,M,european/pakeha,bachelor or higher,40,830
9988,1,50,M,european/pakeha,vocational/trade,40,880
9989,1,60,M,european/pakeha,post-school,38,2830
9990,1,30,F,european/pakeha,school,12,390
9991,1,35,M,european/pakeha,school,56,730
9992,1,35,F,european/pakeha,no qual,33,670
9993,1,30,M,european/pakeha,vocational/trade,26,900
9994,1,25,F,european/pakeha,school,29,410
9995,1,35,F,european/pakeha,no qual,40,350
9996,1,30,F,european/pakeha,vocational/trade,50,630
9997,1,50,F,european/pakeha,vocational/trade,20,760
9998,1,40,M,european/pakeha,bachelor or higher,23,430
9999,1,40,F,european/pakeha,no qual,24,320
10000,1,40,F,european/pakeha,vocational/trade,15,430
10001,1,35,F,european/pakeha,school,10,280
10002,1,50,M,european/pakeha,school,45,1630
10003,1,50,F,european/pakeha,post-school,38,620
10004,1,45,F,european/pakeha,post-school,30,550
10005,1,50,F,european/pakeha,vocational/trade,40,570
10006,1,30,M,european/pakeha,school,42,780
10007,1,55,F,european/pakeha,school,47,330
10008,1,30,F,european/pakeha,school,30,350
10009,1,30,F,european/pakeha,no qual,40,600
10010,1,45,F,european/pakeha,vocational/trade,40,700
10011,1,50,F,maori combination,vocational/trade,41,830
10012,1,60,F,european/pakeha,vocational/trade,40,600
10013,1,35,M,other,bachelor or higher,43,1260
10014,1,50,M,european/pakeha,school,40,1260
10015,1,50,F,european/pakeha,no qual,30,210
10016,1,25,M,maori,school,27,280
10017,1,25,F,maori,vocational/trade,40,700
10018,1,45,F,european/pakeha,vocational/trade,40,790
10019,1,40,M,european/pakeha,vocational/trade,55,1080
10020,1,45,M,maori,no qual,16,190
10021,1,50,M,european/pakeha,vocational/trade,40,540
10022,1,30,M,european/pakeha,school,23,400
10023,1,55,M,maori combination,school,43,1390
10024,1,30,F,european/pakeha,school,26,220
10025,1,30,M,european/pakeha,post-school,55,780
10026,1,25,M,pacific,school,38,570
10027,1,35,F,european/pakeha,vocational/trade,22,760
10028,1,55,F,european/pakeha,no qual,12,420
10029,1,25,F,european/pakeha,school,59,150
10030,1,45,M,european/pakeha,post-school,25,2440
10031,1,55,F,european/pakeha,vocational/trade,35,470
10032,1,40,M,european/pakeha,vocational/trade,40,580
10033,1,45,F,non-maori combination,vocational/trade,86,920
10034,1,40,F,maori,post-school,48,420
10035,1,45,F,european/pakeha,vocational/trade,13,270
10036,1,45,F,european/pakeha,school,19,300
10037,1,30,M,european/pakeha,vocational/trade,40,530
10038,1,35,F,european/pakeha,bachelor or higher,56,1510
10039,1,45,F,european/pakeha,vocational/trade,37,780
10040,1,40,F,european/pakeha,school,25,310
10041,1,45,F,european/pakeha,no qual,40,740
10042,1,45,F,european/pakeha,vocational/trade,8,590
10043,1,30,M,european/pakeha,bachelor or higher,40,520
10044,1,35,F,european/pakeha,vocational/trade,40,510
10045,1,35,M,european/pakeha,vocational/trade,68,990
10046,1,55,M,european/pakeha,school,33,990
10047,1,30,F,european/pakeha,bachelor or higher,49,1200
10048,1,30,F,pacific,school,45,240
10049,1,25,M,european/pakeha,school,40,510
10050,1,30,M,other,vocational/trade,18,310
10051,1,40,F,european/pakeha,no qual,40,670
10052,1,25,F,maori,vocational/trade,22,340
10053,1,30,M,european/pakeha,no qual,81,1060
10054,1,30,M,pacific,no qual,45,320
10055,1,50,F,european/pakeha,school,8,180
10056,1,45,F,pacific,vocational/trade,31,310
10057,1,35,M,european/pakeha,school,13,200
10058,1,25,F,european/pakeha,school,56,770
10059,1,55,F,european/pakeha,school,127,1610
10060,1,50,M,european/pakeha,bachelor or higher,26,2750
10061,1,25,F,maori,school,50,380
10062,1,50,M,european/pakeha,vocational/trade,13,810
10063,1,35,F,european/pakeha,no qual,30,700
10064,1,35,F,other,bachelor or higher,16,370
10065,1,35,M,european/pakeha,vocational/trade,40,850
10066,1,55,M,european/pakeha,bachelor or higher,42,1790
10067,1,60,F,european/pakeha,no qual,40,250
10068,1,35,F,european/pakeha,vocational/trade,27,530
10069,1,30,M,european/pakeha,school,40,850
10070,1,50,F,european/pakeha,school,12,920
10071,1,30,M,european/pakeha,no qual,42,450
10072,1,35,F,european/pakeha,post-school,40,580
10073,1,55,M,european/pakeha,post-school,45,1330
10074,1,30,F,european/pakeha,school,40,530
10075,1,25,M,european/pakeha,bachelor or higher,40,580
10076,1,45,M,european/pakeha,school,33,1060
10077,1,25,M,european/pakeha,school,10,300
10078,1,60,M,european/pakeha,vocational/trade,25,1180
10079,1,50,F,european/pakeha,no qual,40,1160
10080,1,45,M,european/pakeha,vocational/trade,40,1910
10081,1,55,F,european/pakeha,no qual,5,50
10082,1,50,M,european/pakeha,school,57,2530
10083,1,35,M,european/pakeha,vocational/trade,55,720
10084,1,50,M,european/pakeha,vocational/trade,21,1200
10085,1,30,F,maori,vocational/trade,30,840
10086,1,35,F,european/pakeha,vocational/trade,40,1440
10087,1,40,F,european/pakeha,vocational/trade,15,430
10088,1,60,M,maori,no qual,45,810
10089,1,50,F,maori,school,33,840
10090,1,40,F,european/pakeha,vocational/trade,35,530
10091,1,40,F,european/pakeha,vocational/trade,25,560
10092,1,35,F,european/pakeha,bachelor or higher,7,240
10093,1,55,F,european/pakeha,bachelor or higher,51,1320
10094,1,40,M,pacific,school,35,310
10095,1,35,F,other,bachelor or higher,42,650
10096,1,25,M,european/pakeha,vocational/trade,45,1180
10097,1,60,F,european/pakeha,bachelor or higher,15,1790
10098,1,40,F,pacific,vocational/trade,29,350
10099,1,45,M,european/pakeha,no qual,58,1120
10100,1,30,F,european/pakeha,bachelor or higher,17,370
10101,1,45,M,european/pakeha,vocational/trade,48,750
10102,1,50,F,other,bachelor or higher,23,780
10103,1,60,M,european/pakeha,school,46,760
10104,1,55,M,european/pakeha,vocational/trade,35,1010
10105,1,25,M,european/pakeha,school,40,1050
10106,1,45,F,maori,no qual,13,220
10107,1,30,M,european/pakeha,school,40,690
10108,1,30,F,european/pakeha,vocational/trade,40,740
10109,1,35,F,european/pakeha,vocational/trade,40,1080
10110,1,35,F,european/pakeha,vocational/trade,14,580
10111,1,40,F,european/pakeha,school,32,480
10112,1,40,M,maori,vocational/trade,80,1260
10113,1,35,F,european/pakeha,no qual,18,490
10114,1,50,F,european/pakeha,no qual,60,1580
10115,1,25,M,european/pakeha,school,56,520
10116,1,60,M,european/pakeha,school,57,1170
10117,1,30,F,european/pakeha,school,40,630
10118,1,35,F,european/pakeha,bachelor or higher,40,890
10119,1,30,M,maori combination,bachelor or higher,35,1040
10120,1,50,F,european/pakeha,post-school,7,250
10121,1,25,F,european/pakeha,bachelor or higher,42,850
10122,1,45,M,european/pakeha,vocational/trade,28,270
10123,1,55,F,european/pakeha,vocational/trade,38,620
10124,1,25,M,european/pakeha,vocational/trade,40,510
10125,1,35,F,pacific,post-school,25,220
10126,1,50,M,european/pakeha,no qual,35,290
10127,1,50,F,european/pakeha,vocational/trade,4,540
10128,1,45,M,european/pakeha,vocational/trade,50,1090
10129,1,50,M,european/pakeha,vocational/trade,43,710
10130,1,40,F,european/pakeha,school,19,230
10131,1,45,F,european/pakeha,school,24,510
10132,1,25,F,european/pakeha,vocational/trade,31,320
10133,1,25,F,maori,vocational/trade,50,730
10134,1,45,M,european/pakeha,post-school,36,370
10135,1,35,M,european/pakeha,no qual,47,790
10136,1,45,M,european/pakeha,bachelor or higher,22,450
10137,1,40,F,other,school,60,1120
10138,1,45,F,european/pakeha,bachelor or higher,50,1080
10139,1,55,F,european/pakeha,no qual,35,360
10140,1,45,F,european/pakeha,bachelor or higher,33,1100
10141,1,50,M,european/pakeha,post-school,43,1370
10142,1,40,M,european/pakeha,school,40,1060
10143,1,35,M,european/pakeha,vocational/trade,36,1140
10144,1,25,F,european/pakeha,vocational/trade,60,940
10145,1,30,M,european/pakeha,vocational/trade,40,930
10146,1,35,M,pacific,no qual,64,700
10147,1,45,F,european/pakeha,vocational/trade,28,660
10148,1,25,F,european/pakeha,vocational/trade,14,120
10149,1,45,M,european/pakeha,post-school,40,420
10150,1,25,M,maori combination,vocational/trade,32,380
10151,1,30,M,european/pakeha,vocational/trade,40,510
10152,1,40,F,european/pakeha,school,29,1200
10153,1,40,M,european/pakeha,bachelor or higher,55,1600
10154,1,40,F,european/pakeha,post-school,19,180
10155,1,55,M,european/pakeha,post-school,55,780
10156,1,45,M,european/pakeha,vocational/trade,45,3410
10157,1,35,F,european/pakeha,vocational/trade,6,150
10158,1,35,M,other,post-school,61,2060
10159,1,50,M,european/pakeha,vocational/trade,41,800
10160,1,30,F,maori combination,vocational/trade,27,630
10161,1,30,M,european/pakeha,school,60,1300
10162,1,30,M,european/pakeha,vocational/trade,47,800
10163,1,55,M,european/pakeha,bachelor or higher,51,1840
10164,1,45,F,european/pakeha,post-school,74,810
10165,1,50,F,pacific,post-school,30,850
10166,1,30,M,other,vocational/trade,46,1220
10167,1,50,M,european/pakeha,no qual,50,950
10168,1,55,F,european/pakeha,school,6,230
10169,1,30,M,maori,vocational/trade,21,320
10170,1,55,M,european/pakeha,vocational/trade,40,980
10171,1,55,F,european/pakeha,no qual,40,550
10172,1,25,M,other,vocational/trade,40,610
10173,1,30,F,european/pakeha,vocational/trade,40,600
10174,1,35,M,european/pakeha,vocational/trade,40,620
10175,1,40,F,european/pakeha,vocational/trade,32,730
10176,1,25,M,maori,bachelor or higher,49,800
10177,1,35,F,european/pakeha,vocational/trade,15,300
10178,1,35,F,european/pakeha,bachelor or higher,47,1820
10179,1,35,M,european/pakeha,no qual,41,590
10180,1,30,M,european/pakeha,vocational/trade,38,3100
10181,1,30,M,european/pakeha,bachelor or higher,60,820
10182,1,30,M,european/pakeha,bachelor or higher,40,1490
10183,1,45,M,european/pakeha,no qual,61,790
10184,1,55,M,european/pakeha,no qual,48,380
10185,1,45,M,european/pakeha,school,36,1090
10186,1,45,M,european/pakeha,vocational/trade,37,1260
10187,1,25,F,maori,vocational/trade,39,670
10188,1,25,F,european/pakeha,vocational/trade,40,700
10189,1,30,F,european/pakeha,school,40,570
10190,1,45,M,european/pakeha,school,40,410
10191,1,35,F,maori,school,28,580
10192,1,50,F,european/pakeha,vocational/trade,5,30
10193,1,50,F,european/pakeha,post-school,45,890
10194,1,30,M,maori combination,vocational/trade,41,670
10195,1,50,M,european/pakeha,school,47,740
10196,1,55,F,european/pakeha,vocational/trade,24,440
10197,1,35,M,european/pakeha,school,52,1220
10198,1,45,F,european/pakeha,no qual,21,450
10199,1,35,M,european/pakeha,post-school,49,760
10200,1,30,F,maori,bachelor or higher,50,600
10201,1,35,M,european/pakeha,no qual,60,850
10202,1,30,F,maori,no qual,56,430
10203,1,40,M,european/pakeha,vocational/trade,40,690
10204,1,30,F,european/pakeha,school,45,670
10205,1,50,F,european/pakeha,vocational/trade,42,610
10206,1,35,M,european/pakeha,bachelor or higher,40,660
10207,1,45,F,european/pakeha,post-school,40,610
10208,1,30,F,european/pakeha,post-school,6,240
10209,1,25,F,european/pakeha,no qual,8,450
10210,1,50,F,european/pakeha,bachelor or higher,67,1680
10211,1,30,M,european/pakeha,vocational/trade,50,650
10212,1,60,F,other,school,34,360
10213,1,50,F,european/pakeha,bachelor or higher,22,290
10214,1,35,M,european/pakeha,vocational/trade,50,560
10215,1,35,M,european/pakeha,no qual,40,500
10216,1,35,F,european/pakeha,vocational/trade,24,400
10217,1,45,M,european/pakeha,no qual,57,710
10218,1,60,M,european/pakeha,vocational/trade,100,2190
10219,1,35,F,maori combination,vocational/trade,32,780
10220,1,25,M,maori,no qual,47,970
