"LOCATION","Country","SEX","Sex","AGE","Age","VAR","Variant","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2035","2035","PER","Persons","3","thousands",,,565.016,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2036","2036","PER","Persons","3","thousands",,,567.151,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2037","2037","PER","Persons","3","thousands",,,566.182,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2038","2038","PER","Persons","3","thousands",,,564.4855,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2039","2039","PER","Persons","3","thousands",,,564.3615,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2040","2040","PER","Persons","3","thousands",,,565.827,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2041","2041","PER","Persons","3","thousands",,,565.726,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2042","2042","PER","Persons","3","thousands",,,562.1165,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2043","2043","PER","Persons","3","thousands",,,551.651,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2044","2044","PER","Persons","3","thousands",,,532.1595,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2045","2045","PER","Persons","3","thousands",,,507.704,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2046","2046","PER","Persons","3","thousands",,,484.2125,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2047","2047","PER","Persons","3","thousands",,,464.5465,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2048","2048","PER","Persons","3","thousands",,,451.817,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2049","2049","PER","Persons","3","thousands",,,445.5085,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2050","2050","PER","Persons","3","thousands",,,444.2355,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1950","1950","PER","Persons","3","thousands",,,68.529,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1951","1951","PER","Persons","3","thousands",,,71.752,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1952","1952","PER","Persons","3","thousands",,,75.11,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1953","1953","PER","Persons","3","thousands",,,77.686,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1954","1954","PER","Persons","3","thousands",,,80.033,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1955","1955","PER","Persons","3","thousands",,,82.24,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1956","1956","PER","Persons","3","thousands",,,83.79,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1957","1957","PER","Persons","3","thousands",,,85.436,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1958","1958","PER","Persons","3","thousands",,,87.215,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1959","1959","PER","Persons","3","thousands",,,89.043,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1960","1960","PER","Persons","3","thousands",,,91.474,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1961","1961","PER","Persons","3","thousands",,,94.166,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1962","1962","PER","Persons","3","thousands",,,96.405,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1963","1963","PER","Persons","3","thousands",,,98.606,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1964","1964","PER","Persons","3","thousands",,,100.7715,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1965","1965","PER","Persons","3","thousands",,,102.18,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1966","1966","PER","Persons","3","thousands",,,103.612,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1967","1967","PER","Persons","3","thousands",,,104.972,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1968","1968","PER","Persons","3","thousands",,,106.1745,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1969","1969","PER","Persons","3","thousands",,,107.5775,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1970","1970","PER","Persons","3","thousands",,,109.016,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1971","1971","PER","Persons","3","thousands",,,110.644,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1972","1972","PER","Persons","3","thousands",,,111.8975,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1973","1973","PER","Persons","3","thousands",,,112.731,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1974","1974","PER","Persons","3","thousands",,,113.8065,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1975","1975","PER","Persons","3","thousands",,,114.9455,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1976","1976","PER","Persons","3","thousands",,,116.0545,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1977","1977","PER","Persons","3","thousands",,,118.3285,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1978","1978","PER","Persons","3","thousands",,,121,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1979","1979","PER","Persons","3","thousands",,,123.5615,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1980","1980","PER","Persons","3","thousands",,,126.281,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1981","1981","PER","Persons","3","thousands",,,128.216,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1982","1982","PER","Persons","3","thousands",,,129.673,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1983","1983","PER","Persons","3","thousands",,,131.388,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1984","1984","PER","Persons","3","thousands",,,133.3215,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1985","1985","PER","Persons","3","thousands",,,135.0395,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1986","1986","PER","Persons","3","thousands",,,136.255,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1987","1987","PER","Persons","3","thousands",,,138.1525,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1988","1988","PER","Persons","3","thousands",,,141.0535,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1989","1989","PER","Persons","3","thousands",,,143.8755,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1990","1990","PER","Persons","3","thousands",,,145.954,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1991","1991","PER","Persons","3","thousands",,,147.625,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1992","1992","PER","Persons","3","thousands",,,148.718,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1993","1993","PER","Persons","3","thousands",,,148.0245,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1994","1994","PER","Persons","3","thousands",,,147.255,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1995","1995","PER","Persons","3","thousands",,,151.096,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1996","1996","PER","Persons","3","thousands",,,157.932,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1997","1997","PER","Persons","3","thousands",,,164.1475,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1998","1998","PER","Persons","3","thousands",,,171.2965,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","1999","1999","PER","Persons","3","thousands",,,177.956,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2000","2000","PER","Persons","3","thousands",,,180.692,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2001","2001","PER","Persons","3","thousands",,,181.6925,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2002","2002","PER","Persons","3","thousands",,,183.2,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2003","2003","PER","Persons","3","thousands",,,184.8855,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2004","2004","PER","Persons","3","thousands",,,187.948,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2005","2005","PER","Persons","3","thousands",,,192.7855,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2006","2006","PER","Persons","3","thousands",,,198.0965,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2007","2007","PER","Persons","3","thousands",,,203.5525,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2008","2008","PER","Persons","3","thousands",,,208.617,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2009","2009","PER","Persons","3","thousands",,,213.0645,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2010","2010","PER","Persons","3","thousands",,,217.2875,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2011","2011","PER","Persons","3","thousands",,,221.8075,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2012","2012","PER","Persons","3","thousands",,,226.8715,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2013","2013","PER","Persons","3","thousands",,,233.772,"B","Break"
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2014","2014","PER","Persons","3","thousands",,,239.4515,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2015","2015","PER","Persons","3","thousands",,,248.0565,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2016","2016","PER","Persons","3","thousands",,,256.068,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2017","2017","PER","Persons","3","thousands",,,263.8885,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2018","2018","PER","Persons","3","thousands",,,273.77,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2019","2019","PER","Persons","3","thousands",,,285.5965,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2020","2020","PER","Persons","3","thousands",,,295.723,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2021","2021","PER","Persons","3","thousands",,,316.8315,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2022","2022","PER","Persons","3","thousands",,,348.1015,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2023","2023","PER","Persons","3","thousands",,,371.095,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2024","2024","PER","Persons","3","thousands",,,386.188,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2025","2025","PER","Persons","3","thousands",,,398.3045,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2026","2026","PER","Persons","3","thousands",,,399.1825,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2027","2027","PER","Persons","3","thousands",,,391.5955,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2028","2028","PER","Persons","3","thousands",,,388.6295,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2029","2029","PER","Persons","3","thousands",,,389.132,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2030","2030","PER","Persons","3","thousands",,,392.331,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2031","2031","PER","Persons","3","thousands",,,397.819,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2032","2032","PER","Persons","3","thousands",,,404.126,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2033","2033","PER","Persons","3","thousands",,,410.9215,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2034","2034","PER","Persons","3","thousands",,,419.4405,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2035","2035","PER","Persons","3","thousands",,,428.7515,,
"NLD","Netherlands","MA","Males","D199L575","Population (hist&proj)  75-79","VAR1","Baseline","2036","2036","PER","Persons","3","thousands",,,438.211,,
